"note","user","startSession","clickInputNote","saveNote","cancelNote","updateNote","hoverTextarea","hoverEntityInNote","addEntity","addEntityRepeat","removeEntity","removeFromYear","removeFromChart","replyToNote","clickEditNote","selectCountry","deselectCountry","hoverCountryLabel","deselectAll","deleteNote","viewCountryNote","viewYearNote","removeFilter","viewDiscussion","removeDiscussion","showNotes","onlyShowMine","alsoShowPublic","hideNotes","dragNode","hoverNode","scrollToView","gotoQuestionnaire","checkQuestionnaire","checkTutorial","checkTask","toHidden","toVisible","hoverNoteInNote","hoverNoteText","selectYear","selectYearNote","play","playNote","stop","stopNote","hoverMapPoint","hoverMapPointNote","hoverTimeline","hoverTimelineNote","hoverSpecificYear","hoverSpecificYearNote","hoverYearLabel","hoverYearLabelNote","hoverMouseline","hoverMouselineNote"
"5ed3643a5250f805299138af",78,1,4,4,0,0,6,0,4,0,0,1,0,0,0,17,15,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,34,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0
"5ed365455250f805299138e7",78,1,5,5,0,0,7,0,5,0,0,1,0,0,0,42,35,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,1,0,1,34,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1
"5ecdb5dfbccbe221a162a676",79,1,1,1,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecdb615bccbe221a162a678",79,1,2,2,0,0,2,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecdb652bccbe221a162a690",79,1,3,3,0,0,3,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecdb6a5bccbe221a162a6a8",79,1,4,4,0,0,5,0,4,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecdb6d9bccbe221a162a6ca",79,1,5,5,0,0,6,0,5,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5eccc2cebccbe221a1627669",80,1,1,1,0,0,2,0,4,1,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0
"5eccc38cbccbe221a16276c3",80,1,2,2,0,0,5,0,6,1,2,0,0,0,0,9,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0
"5eccc46cbccbe221a162776e",80,1,3,3,0,0,6,0,8,1,3,0,0,0,0,14,1,1,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,5,0,3,0,1,1,0,0,1,0
"5eccc4f1bccbe221a16277af",80,1,5,4,1,0,8,0,10,1,3,0,0,0,0,20,1,1,7,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,6,0,3,0,1,1,0,0,1,0
"5eccc569bccbe221a16277e8",80,1,6,5,1,0,11,0,11,1,3,0,0,0,0,25,4,1,8,0,0,2,1,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,6,0,3,0,1,1,0,0,1,0
"5ecc4cb3bccbe221a1624813",81,1,1,1,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5ecc4d11bccbe221a162482f",81,1,2,2,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,13,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
"5ecc4d3abccbe221a162483b",81,1,3,3,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,14,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
"5ecc4d65bccbe221a1624855",81,1,4,4,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,15,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
"5ecc4d99bccbe221a1624886",81,1,5,5,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,17,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
"5ecc0d2dbccbe221a1621fbb",82,1,1,1,0,0,1,0,1,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0
"5ecc0d76bccbe221a1621fe8",82,1,2,2,0,0,2,0,2,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0
"5ecc0e05bccbe221a162204e",82,1,4,4,0,0,4,0,3,0,0,0,0,0,0,9,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0
"5ecc0ed7bccbe221a16220e0",82,1,5,5,0,0,5,0,6,0,0,0,0,0,0,12,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,2,0,2,0,0,0,1,1,0,0,0,0,0,1
"5ecc0f21bccbe221a1622119",82,1,6,6,0,0,6,0,7,0,0,0,0,0,0,14,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,2,0,2,0,0,0,1,1,0,0,0,0,0,1
"5ecefefdbccbe221a162c200",83,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"5eceff79bccbe221a162c20d",83,1,2,2,0,0,2,0,2,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"5eceffa4bccbe221a162c20e",83,1,3,3,0,0,3,0,3,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"5ecefff5bccbe221a162c21a",83,1,4,4,0,0,4,0,4,0,0,0,0,0,0,9,7,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"5ecf00c7bccbe221a162c232",83,1,5,5,0,0,6,0,5,1,0,0,0,0,0,13,9,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0
"5ed478775250f80529914a85",84,1,1,1,0,0,1,0,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5ed478f45250f80529914a91",84,1,2,2,0,0,4,0,10,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5ed479605250f80529914a9d",84,1,3,3,0,0,7,0,14,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5ed479965250f80529914ab4",84,1,4,4,0,0,8,0,18,0,1,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5ed47a505250f80529914acb",84,1,5,5,0,0,9,0,22,0,1,0,0,0,0,4,2,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0
"5ece41ebbccbe221a162aca0",85,1,1,1,0,0,0,0,1,0,0,0,0,0,0,51,48,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,13,0,0,2,0,2,6,0,2,0,0,0,0,0,1,0
"5ece43edbccbe221a162ad04",85,1,1,2,0,0,2,0,3,0,0,0,0,1,0,60,56,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,4,13,0,0,2,0,2,7,0,3,0,0,0,0,0,1,1
"5ece468abccbe221a162ad36",85,1,2,3,0,0,3,0,4,0,0,0,0,1,0,68,66,2,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2,2,2,0,5,13,0,0,2,0,2,9,0,4,0,1,2,0,0,1,2
"5ece4891bccbe221a162adc7",85,1,3,4,0,0,3,0,5,0,0,0,0,1,0,103,101,2,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,2,4,4,0,5,13,0,6,2,6,2,10,0,4,0,1,2,0,0,1,2
"5ece491fbccbe221a162adf1",85,1,3,5,0,0,4,0,7,0,0,0,0,2,0,103,101,2,0,0,0,1,1,0,0,1,3,3,0,0,0,0,0,0,0,2,4,4,0,5,13,0,7,5,7,5,10,0,4,0,1,2,0,0,1,2
"5ecc6781bccbe221a16259c9",86,1,1,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc68a3bccbe221a1625a51",86,1,4,3,1,0,4,0,6,0,0,0,0,0,0,14,5,0,3,1,0,2,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc6900bccbe221a1625aa9",86,1,5,4,1,0,5,0,7,0,0,0,0,0,0,15,5,0,4,1,0,2,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc696bbccbe221a1625af7",86,1,6,5,1,0,6,0,8,0,0,0,0,0,0,24,9,0,5,1,0,2,1,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc69e2bccbe221a1625b56",86,1,7,6,1,0,8,0,9,0,0,0,0,0,0,32,15,0,6,1,0,2,1,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd926fbccbe221a162a23b",87,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"5ecd92fabccbe221a162a252",87,1,2,2,0,0,2,0,2,0,0,0,0,0,0,4,2,0,0,0,0,4,1,0,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"5ecd934cbccbe221a162a25e",87,1,2,3,0,0,3,0,3,0,0,0,0,1,0,4,2,0,0,0,0,4,2,0,0,3,4,4,3,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"5ecd93debccbe221a162a275",87,1,3,4,0,1,6,0,7,0,2,0,0,1,1,6,4,0,0,0,0,4,2,0,0,3,5,4,3,0,0,0,0,0,0,2,1,1,0,1,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"5ecd9477bccbe221a162a281",87,1,4,5,0,1,7,0,9,0,2,0,0,1,1,7,5,0,0,0,0,4,2,0,0,3,5,4,3,0,0,0,0,0,0,2,1,1,0,1,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"5ecd38d0bccbe221a1629001",88,1,2,2,0,1,8,0,4,0,0,0,0,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,5
"5ecd39f5bccbe221a1629094",88,1,4,4,2,5,10,0,11,5,1,0,0,1,6,26,0,1,10,0,3,0,1,0,0,0,4,3,0,0,0,0,0,0,0,1,5,5,2,5,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,7
"5ecd3ad4bccbe221a16290e3",88,1,4,4,1,3,10,0,10,0,1,0,0,1,3,22,0,1,8,0,3,0,1,0,0,0,4,3,0,0,0,0,0,0,0,1,5,5,2,5,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,6
"5ecd3bc3bccbe221a162917b",88,1,4,4,1,2,10,0,9,0,1,0,0,1,2,20,0,1,7,0,3,0,1,0,0,0,4,3,0,0,0,0,0,0,0,1,5,5,2,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,6
"5ecd3d63bccbe221a162923b",88,1,5,5,3,5,11,0,14,6,1,0,0,1,7,29,0,1,11,0,3,0,1,0,0,0,4,4,0,0,0,0,0,0,0,1,5,5,2,5,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,7
"5ed3b9ab5250f80529913ec8",89,1,1,1,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed3b9f65250f80529913eeb",89,1,2,2,0,0,4,0,4,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed3ba5c5250f80529913f2f",89,1,3,3,0,0,6,0,6,0,0,0,0,0,0,11,9,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed3ba9d5250f80529913f46",89,1,4,4,0,0,8,0,7,0,0,0,0,0,0,13,11,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed3bad05250f80529913f52",89,1,5,5,0,0,9,0,8,0,0,0,0,0,0,14,13,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecde70abccbe221a162a808",90,1,1,1,0,0,1,0,1,0,0,0,0,0,0,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5ecde7c7bccbe221a162a82b",90,1,2,2,0,0,3,0,2,1,0,0,0,0,0,15,13,1,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"5ecde88dbccbe221a162a84e",90,1,3,3,0,0,6,0,3,2,0,0,0,0,0,17,15,1,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0
"5ecde8febccbe221a162a87b",90,1,4,4,0,0,9,0,4,3,0,0,0,0,0,21,18,2,0,0,1,4,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,1,0,0,0,0,0
"5ecde936bccbe221a162a887",90,1,5,5,0,0,10,0,5,4,0,0,0,0,0,23,21,2,0,0,1,4,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,1,0,0,0,1,0
"5ecf7c54bccbe221a162c559",91,1,1,1,0,0,1,0,6,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"5ecf7c8ebccbe221a162c565",91,1,2,2,0,0,2,0,7,2,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"5ecf7cd6bccbe221a162c571",91,1,3,3,0,0,3,0,9,5,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"5ecf7d17bccbe221a162c588",91,1,4,4,0,0,4,0,10,5,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
"5ecf7d55bccbe221a162c594",91,1,5,5,0,0,6,0,12,6,3,0,0,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
"5ecc3940bccbe221a16236e2",92,1,1,1,3,2,2,0,9,2,6,0,0,2,3,8,6,0,0,0,2,0,2,0,0,0,4,3,1,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"5ecc3c47bccbe221a16239e5",92,1,2,2,3,2,3,0,10,2,6,0,0,2,3,11,10,1,0,0,2,0,2,0,0,0,4,4,2,0,0,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0
"5ecc3cd5bccbe221a1623a0e",92,1,3,3,3,2,3,0,11,2,6,0,0,2,3,12,11,1,0,0,2,0,2,0,0,1,5,4,3,0,0,0,0,0,1,0,4,4,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0
"5ecc3d95bccbe221a1623a74",92,1,4,4,3,2,3,0,12,2,6,0,1,2,3,22,21,1,0,0,2,0,2,0,0,2,5,5,4,0,0,0,0,0,1,0,5,5,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0
"5ecc3e0dbccbe221a1623acd",92,1,5,5,3,2,3,0,13,2,6,0,1,2,3,26,25,1,0,0,2,0,2,0,0,3,6,6,4,0,0,0,0,0,1,0,7,7,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0
"5ecd2fa2bccbe221a1628db6",93,1,6,6,2,0,12,1,5,0,1,0,0,2,0,11,10,1,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,4,0,2,1,1,0,1,0,0,1,0,1,0,0,0,3,0,2,0,0,0,1,1
"5ecd2fc6bccbe221a1628db8",93,1,7,7,2,0,12,1,6,0,1,0,0,2,0,12,11,1,0,1,0,0,0,0,0,3,2,2,2,0,0,0,0,4,0,2,1,1,0,1,0,0,1,0,1,0,0,0,3,0,2,0,0,0,1,1
"5ecd2fefbccbe221a1628dc6",93,1,8,8,2,0,12,1,7,0,1,0,0,2,0,13,12,1,0,3,0,0,0,0,0,3,2,2,2,0,0,0,0,4,0,2,1,1,0,2,0,0,1,0,1,0,0,0,3,0,2,0,0,0,1,1
"5ecd3024bccbe221a1628dd2",93,1,9,9,2,0,13,1,8,0,1,0,0,2,0,14,13,1,0,4,0,0,0,0,0,3,2,2,2,0,0,0,0,4,0,2,1,1,0,2,0,0,1,0,1,0,0,0,3,0,2,0,0,0,1,1
"5ecd3094bccbe221a1628dfb",93,1,10,10,2,0,14,1,9,0,1,0,0,2,0,17,14,2,0,4,0,0,0,0,0,3,2,2,2,0,0,0,0,4,0,2,1,1,0,4,0,0,1,0,1,0,0,0,3,0,2,0,0,0,1,2
"5ecc41a3bccbe221a1623eaf",94,1,2,2,1,4,28,0,6,1,4,0,0,0,5,57,55,1,0,0,1,0,1,0,0,4,2,1,3,0,0,0,0,0,0,0,17,17,0,3,0,0,0,0,0,0,0,0,5,1,0,3,0,0,1,3
"5ecc45a4bccbe221a1624167",94,1,2,2,0,1,28,0,5,0,1,0,0,0,1,53,51,1,0,0,1,0,1,0,0,4,1,1,3,0,0,0,0,0,0,0,17,17,0,3,0,0,0,0,0,0,0,0,5,1,0,3,0,0,1,3
"5ecc4822bccbe221a162441b",94,1,3,3,1,4,33,0,8,2,5,0,0,0,5,112,110,2,0,0,5,0,4,0,0,4,2,2,3,0,0,0,0,0,1,1,21,21,0,5,0,0,0,0,0,0,0,0,5,1,0,3,0,0,1,4
"5ecc4951bccbe221a1624519",94,1,4,4,1,4,36,0,9,2,5,0,0,0,5,138,130,2,1,0,5,0,4,0,0,4,2,2,3,0,0,0,0,0,1,1,23,23,0,6,0,0,0,0,0,0,0,0,5,2,0,3,0,0,1,5
"5ecc4b5cbccbe221a1624697",94,1,5,5,1,4,38,0,10,2,5,0,0,0,5,153,143,2,2,0,5,0,4,0,0,4,2,2,3,0,0,0,0,0,1,1,25,25,0,6,0,0,0,0,0,0,0,0,7,2,1,5,0,0,4,7
"5ed0cf065250f80529911c40",95,1,1,1,0,0,13,1,3,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
"5ed0d1425250f80529911c94",95,1,2,2,0,0,21,1,6,0,1,0,0,0,0,24,22,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,7,1
"5ed0d3235250f80529911ced",95,1,3,3,0,0,24,1,8,2,1,0,0,0,0,60,57,4,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,7,1
"5ed0d3d85250f80529911cf9",95,1,4,4,0,0,26,1,9,2,1,0,0,0,0,64,62,4,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,0,0,0,7,1
"5ed0d4dc5250f80529911d1b",95,1,5,5,0,0,30,1,13,2,3,0,0,0,0,72,70,4,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,0,0,0,7,1
"5ece6c65bccbe221a162b052",96,2,1,1,0,0,1,0,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ece6cfdbccbe221a162b06a",96,2,2,2,0,0,2,0,4,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ece775abccbe221a162b1ad",96,2,5,5,0,2,11,0,11,5,2,0,0,0,2,10,8,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"5ece7816bccbe221a162b1d3",96,2,4,4,0,1,6,0,8,5,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ece7967bccbe221a162b24c",96,2,5,5,0,1,11,0,10,5,0,0,0,0,1,8,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"5ecc7984bccbe221a16261ed",97,1,1,1,0,0,2,0,3,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1
"5ecc7a03bccbe221a1626232",97,1,2,2,0,0,4,0,4,6,0,2,0,0,0,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1
"5ecc7a86bccbe221a162624b",97,1,3,3,1,0,4,0,6,7,0,2,0,0,1,9,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1
"5ecc7ac7bccbe221a162624c",97,1,4,4,1,0,4,0,8,8,0,2,0,0,1,10,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1
"5ecc7b0fbccbe221a1626263",97,1,5,5,1,0,5,0,10,8,0,2,0,0,1,12,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
"5ed0de745250f80529911d5e",98,1,1,1,0,0,4,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0
"5ed0e0d85250f80529911d6a",98,1,2,2,0,0,5,0,4,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0
"5ed0e1e75250f80529911d81",98,1,3,3,0,0,6,0,5,0,0,0,0,0,0,8,4,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0
"5ed0e3205250f80529911d8d",98,1,4,4,0,0,8,0,8,0,1,0,0,0,0,11,7,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,8,0
"5ed0e41b5250f80529911da4",98,1,5,5,0,0,10,0,11,0,2,0,0,0,0,13,9,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,9,0
"5ed0080d5250f8052991145f",99,1,6,5,3,3,6,0,11,3,1,0,0,0,5,19,17,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"5ed008475250f80529911465",99,1,6,5,3,2,6,0,9,3,1,0,0,0,4,16,14,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
